CustomerID,Country,PreferredCountry,Profession,Age,AgeBand,FamilySize,MaritalStatus,Education,FirstPurchaseDate,LastPurchaseDate,CustomerLifespanDays,Recency,Frequency,Monetary,AvgBasketValue,AvgItemsPerOrder,TotalQuantity,UniqueProductsPurchased,PreferredTimeOfDay,PreferredWeekday,PreferredPriceBand,PreferredBasketType,R_Score,F_Score,M_Score,RFM_Total,RFM_Score,Segment,SpendingBand,FrequencyBand,Cluster,PC1,PC2,ClusterLabel
14246,United Kingdom,United Kingdom,Doctor,31,25-34,3,Widow,Postgrad,2011-04-08T08:25:00Z,2011-08-21T11:50:00Z,135.14236111111111,111.04166666666669,3,1474.06,491.3533333333333,268,804,57,Morning,Monday,Mid,Medium Basket,4,3,4,11,434,Potential Loyalists,Medium Value,Occasional,4,0.8099509166314741,0.5755168633707358,Regular Customers
14247,United Kingdom,United Kingdom,Doctor,49,45-54,5,Married,Postgrad,2011-03-06T15:21:00Z,2011-03-06T15:21:00Z,0,278.8951388888889,1,136.77,136.77,47,47,19,Afternoon,Sunday,Mid,Single Item,5,1,1,7,511,Promising,Low Value,One-Time,2,-2.8639966559277843,0.08660904681945686,Dormant / Churn Risk
14248,United Kingdom,United Kingdom,Pharmacist,32,25-34,4,Married,Postgrad,2011-01-25T14:45:00Z,2011-01-25T14:45:00Z,0,318.9201388888889,1,302.58,302.58,102,102,8,Afternoon,Tuesday,Mid,Medium Basket,5,1,2,8,512,Promising,Low Value,One-Time,2,-2.3786687512503333,1.029013150102344,Dormant / Churn Risk
14250,United Kingdom,United Kingdom,Doctor,46,45-54,3,Married,Postgrad,2011-09-11T13:44:00Z,2011-12-02T14:30:00Z,82.03194444444445,7.930555555555555,3,1904.05,634.6833333333333,400,1200,94,Afternoon,Sunday,Mid,Medium Basket,1,3,4,8,134,At Risk,Medium Value,Occasional,4,1.4661536938450357,0.65159559085518,Regular Customers
14251,United Kingdom,United Kingdom,Pharmacist,34,25-34,4,Widow,Postgrad,2011-10-13T12:46:00Z,2011-12-08T08:32:00Z,55.82361111111111,2.1791666666666667,5,2879.7000000000003,575.94,334.8,1674,37,Afternoon,Thursday,Mid,Medium Basket,1,4,5,10,145,At Risk,High Value,Occasional,4,1.3943755586367597,0.6783662705015266,Regular Customers
14256,United Kingdom,United Kingdom,Doctor,41,35-44,3,Married,Postgrad,2010-12-10T11:44:00Z,2011-03-24T13:17:00Z,104.06458333333332,260.98125,2,969.06,484.53,207,414,51,Morning,Friday,Mid,Medium Basket,5,3,4,12,534,Potential Loyalists,Medium Value,Occasional,4,-0.1715289096885632,1.0255868490195255,Regular Customers
14257,United Kingdom,United Kingdom,Pharmacist,47,45-54,3,Widow,Postgrad,2011-01-25T10:49:00Z,2011-10-06T16:54:00Z,254.25347222222223,64.83055555555555,5,3099.72,619.944,336.4,1682,88,Morning,Tuesday,Mid,Medium Basket,3,4,5,12,345,Loyal Customers,High Value,Occasional,3,2.1305029438892507,0.37232664668358595,Recently Active
14258,United Kingdom,United Kingdom,Unknown,47,45-54,5,Single,Undergrad,2011-01-06T12:18:00Z,2011-11-30T15:27:00Z,328.13125,9.890972222222222,9,12669.98,1407.7755555555557,788.8888888888889,7100,58,Morning,Thursday,Mid,Large Basket,1,5,5,11,155,At Risk,Premium Value,Frequent,3,3.8833376672825857,1.003254561052593,Recently Active
14259,United Kingdom,United Kingdom,Doctor,31,25-34,4,Widow,Postgrad,2011-07-21T10:44:00Z,2011-07-21T10:44:00Z,0,142.0875,1,120,120,68,68,5,Morning,Thursday,Mid,Medium Basket,4,1,1,6,411,Promising,Low Value,One-Time,2,-2.869540725418698,-0.2992808878528728,Dormant / Churn Risk
14261,United Kingdom,United Kingdom,Pharmacist,30,25-34,3,Widow,Postgrad,2011-09-22T10:47:00Z,2011-10-20T10:04:00Z,27.97013888888889,51.11527777777778,2,1163.45,581.725,203,406,52,Morning,Thursday,Mid,Small Basket,3,3,4,10,334,Needs Attention,Medium Value,Occasional,4,0.35242297954884066,0.7095052191903175,Regular Customers
14262,United Kingdom,United Kingdom,Pharmacist,45,45-54,5,Widow,Postgrad,2011-04-13T12:23:00Z,2011-12-01T14:17:00Z,232.07916666666668,8.939583333333333,8,2618.23,327.27875,205.625,1645,87,Afternoon,Thursday,Mid,Medium Basket,1,5,5,11,155,At Risk,High Value,Frequent,3,2.006001400238926,-0.3932364945232062,Recently Active
14264,United Kingdom,United Kingdom,Designer,19,18-24,1,Single,Undergrad,2011-04-08T12:20:00Z,2011-07-08T10:20:00Z,90.91666666666669,155.10416666666666,2,333.97,166.985,35,70,15,Morning,Friday,High,Small Basket,4,3,2,9,432,Potential Loyalists,Low Value,Occasional,2,-1.7485418193019013,-0.2762211911309575,Dormant / Churn Risk
14265,Unspecified,Unspecified,Pharmacist,31,25-34,5,Widow,Postgrad,2011-07-14T09:10:00Z,2011-08-22T13:32:00Z,39.18194444444445,109.97083333333332,2,530.18,265.09,165,330,31,Afternoon,Monday,High,Small Basket,4,3,3,10,433,Potential Loyalists,Medium Value,Occasional,4,-0.6408990668513197,0.21961670504956782,Regular Customers
14267,United Kingdom,United Kingdom,Unknown,49,45-54,1,Single,Undergrad,2011-03-24T11:38:00Z,2011-06-30T10:09:00Z,97.93819444444443,163.11180555555555,3,1516.24,505.41333333333336,176.66666666666666,530,25,Morning,Thursday,Mid,Medium Basket,4,3,4,11,434,Potential Loyalists,Medium Value,Occasional,4,0.15490902481686605,0.8456154150488617,Regular Customers
14270,United Kingdom,United Kingdom,Doctor,48,45-54,5,Widow,Postgrad,2011-01-12T09:33:00Z,2011-01-12T09:33:00Z,0,332.13680555555555,1,492.65,492.65,197,197,29,Morning,Wednesday,Mid,Small Basket,5,1,3,9,513,Promising,Low Value,One-Time,2,-1.394492231589457,1.4670582113196833,Dormant / Churn Risk
14271,United Kingdom,United Kingdom,Unknown,60,55+,2,Single,Postgrad,2011-04-28T12:47:00Z,2011-04-28T12:47:00Z,0,226.00208333333333,1,112.32,112.32,88,88,10,Afternoon,Thursday,Low,Medium Basket,5,1,1,7,511,Promising,Low Value,One-Time,2,-2.8622846667319526,-0.11794264379928782,Dormant / Churn Risk
14272,United Kingdom,United Kingdom,Doctor,46,45-54,4,Married,Postgrad,2011-03-30T13:57:00Z,2011-09-27T10:08:00Z,180.84097222222223,74.1125,2,437.96,218.98,299.5,599,33,Morning,Tuesday,Low,Medium Basket,4,3,2,9,432,Potential Loyalists,Low Value,Occasional,4,-0.05745415075811411,-0.2910183319409591,Regular Customers
14273,United Kingdom,United Kingdom,Doctor,37,35-44,3,Married,Postgrad,2011-04-11T13:24:00Z,2011-10-19T13:20:00Z,190.99722222222223,51.979166666666664,4,559.97,139.9925,66,264,22,Afternoon,Tuesday,Mid,Medium Basket,3,4,3,10,343,Loyal Customers,Medium Value,Occasional,4,-0.39922301204392663,-0.8979457473448552,Regular Customers
14276,United Kingdom,United Kingdom,Unknown,33,25-34,4,Married,Undergrad,2011-02-23T09:38:00Z,2011-09-02T09:45:00Z,191.0048611111111,99.12847222222224,3,1119.74,373.2466666666666,248,744,52,Morning,Sunday,Mid,Medium Basket,4,3,4,11,434,Potential Loyalists,Medium Value,Occasional,4,0.7293186431349973,0.16462436153778304,Regular Customers
14277,France,France,Doctor,34,25-34,4,Married,Postgrad,2011-05-11T13:20:00Z,2011-11-24T15:01:00Z,197.0701388888889,15.909027777777778,3,4216.2,1405.4,661.3333333333334,1984,195,Afternoon,Thursday,Mid,Small Basket,2,3,5,10,235,At Risk,High Value,Occasional,3,2.8232248659978683,1.1587392170423627,Recently Active
14280,United Kingdom,United Kingdom,Doctor,42,35-44,5,Married,Postgrad,2011-05-27T10:37:00Z,2011-05-27T10:37:00Z,0,197.0923611111111,1,134.04,134.04,52,52,8,Morning,Friday,Mid,Medium Basket,5,1,1,7,511,Promising,Low Value,One-Time,2,-2.889885835971604,-0.10214944603539272,Dormant / Churn Risk
14282,United Kingdom,United Kingdom,Pharmacist,31,25-34,5,Married,Postgrad,2010-12-07T12:21:00Z,2011-12-06T17:04:00Z,364.19652777777776,3.823611111111111,15,3729.34,248.62266666666667,177.86666666666667,2668,70,Afternoon,Thursday,Mid,Medium Basket,1,5,5,11,155,At Risk,High Value,Frequent,3,2.7808199165891527,-1.079801686347635,Recently Active
14284,United Kingdom,United Kingdom,Doctor,52,45-54,5,Married,Postgrad,2011-09-14T13:04:00Z,2011-11-09T08:11:00Z,55.796527777777776,31.19375,2,595.25,297.625,80.5,161,24,Morning,Wednesday,Mid,Small Basket,2,3,3,8,233,At Risk,Medium Value,Occasional,4,-0.6114535692825726,-0.04487376809896726,Regular Customers
14285,United Kingdom,United Kingdom,Unknown,65,55+,1,Divorced,Undergrad,2011-06-16T12:36:00Z,2011-11-18T14:50:00Z,155.09305555555557,21.916666666666668,4,1910.01,477.5025,135.25,541,18,Morning,Sunday,Mid,Medium Basket,2,4,4,10,244,At Risk,Medium Value,Occasional,4,0.7169506412212556,0.22548567335538483,Regular Customers
14286,United Kingdom,United Kingdom,Pharmacist,48,45-54,5,Married,Postgrad,2011-04-11T08:16:00Z,2011-11-16T10:34:00Z,219.09583333333333,24.094444444444445,3,4628.75,1542.9166666666667,1446,4338,220,Morning,Monday,Mid,Medium Basket,2,3,5,10,235,At Risk,High Value,Occasional,3,3.2880243892074574,1.6373518954089126,Recently Active
14287,United Kingdom,United Kingdom,Doctor,36,35-44,5,Married,Postgrad,2011-05-25T11:41:00Z,2011-12-01T13:25:00Z,190.07222222222225,8.975694444444445,3,176.63,58.876666666666665,87,261,9,Afternoon,Thursday,Mid,Large Basket,1,3,1,5,131,Needs Attention,Low Value,Occasional,2,-1.3872971913858139,-1.6565696537940102,Dormant / Churn Risk
14288,United Kingdom,United Kingdom,Doctor,43,35-44,3,Widow,Postgrad,2011-05-10T13:22:00Z,2011-05-10T13:22:00Z,0,213.9777777777778,1,426.6,426.6,188,188,16,Afternoon,Tuesday,Mid,Medium Basket,5,1,2,8,512,Promising,Low Value,One-Time,2,-1.3832831568120072,1.0235503085895892,Dormant / Churn Risk
14289,United Kingdom,United Kingdom,Doctor,42,35-44,3,Widow,Postgrad,2011-02-23T12:33:00Z,2011-12-01T11:44:00Z,280.9659722222222,9.045833333333333,6,911.26,151.8766666666667,48.666666666666664,292,33,Afternoon,Wednesday,High,Small Basket,1,5,3,9,153,At Risk,Medium Value,Frequent,4,0.4396495769470341,-1.2445147894040807,Regular Customers
14290,United Kingdom,United Kingdom,Doctor,35,35-44,5,Married,Postgrad,2010-12-13T10:24:00Z,2011-11-28T14:02:00Z,350.1513888888889,11.95,5,2314.65,462.93,183,915,89,Afternoon,Monday,Mid,Medium Basket,1,4,5,10,145,At Risk,High Value,Occasional,3,2.114127376177488,-0.39386667236646694,Recently Active
14291,United Kingdom,United Kingdom,Doctor,44,35-44,4,Widow,Postgrad,2011-03-09T15:20:00Z,2011-12-08T10:26:00Z,273.79583333333335,2.1,11,3883.25,353.02272727272725,249.9090909090909,2749,145,Morning,Thursday,Mid,Medium Basket,1,5,5,11,155,At Risk,High Value,Frequent,3,2.791837312297463,-0.5011985351933881,Recently Active
14292,United Kingdom,United Kingdom,Doctor,44,35-44,5,Married,Postgrad,2011-03-02T08:26:00Z,2011-12-02T11:50:00Z,275.14166666666665,8.041666666666666,9,4871.93,541.3255555555556,184.77777777777777,1663,64,Morning,Monday,Mid,Medium Basket,1,5,5,11,155,At Risk,High Value,Frequent,3,2.502813628217195,-0.08521545403559994,Recently Active
14293,United Kingdom,United Kingdom,Doctor,31,25-34,3,Married,Postgrad,2010-12-06T10:18:00Z,2011-12-06T15:17:00Z,365.2076388888889,3.8979166666666663,4,1046.56,261.64,177.25,709,51,Afternoon,Monday,Mid,Medium Basket,1,4,4,9,144,At Risk,Medium Value,Occasional,3,1.3364616326965002,-0.8946399223307435,Recently Active
14295,United Kingdom,United Kingdom,Doctor,54,45-54,5,Widow,Postgrad,2011-10-30T15:50:00Z,2011-10-30T15:50:00Z,0,40.875,1,166.20000000000002,166.20000000000002,84,84,5,Afternoon,Sunday,Mid,Medium Basket,3,1,1,5,311,Promising,Low Value,One-Time,2,-2.2585804066893203,-0.31829653648693373,Dormant / Churn Risk
14297,United Kingdom,United Kingdom,Doctor,42,35-44,3,Widow,Postgrad,2011-03-10T08:31:00Z,2011-11-22T09:06:00Z,257.02430555555554,18.155555555555555,4,1305.33,326.3325,216.25,865,48,Morning,Tuesday,Mid,Medium Basket,2,4,4,10,244,At Risk,Medium Value,Occasional,4,1.2107369509396702,-0.36107423294216784,Regular Customers
14298,United Kingdom,United Kingdom,Unknown,63,55+,2,Divorced,Undergrad,2010-12-14T12:59:00Z,2011-12-01T13:12:00Z,352.00902777777776,8.984722222222222,44,51527.3,1171.075,1325.9772727272727,58343,884,Afternoon,Thursday,Mid,Large Basket,1,5,5,11,155,At Risk,Premium Value,Highly Frequent,3,7.478157093527637,0.019228468581719893,Recently Active
14299,United Kingdom,United Kingdom,Unknown,41,35-44,4,Single,Postgrad,2010-12-09T10:30:00Z,2011-12-01T16:05:00Z,357.2326388888889,8.864583333333334,9,3965.62,440.6244444444444,238.77777777777777,2149,94,Afternoon,Wednesday,Mid,Medium Basket,1,5,5,11,155,At Risk,High Value,Frequent,3,2.79338695151874,-0.44288292828190157,Recently Active
14300,United Kingdom,United Kingdom,Pharmacist,46,45-54,3,Widow,Postgrad,2011-11-21T08:57:00Z,2011-11-21T08:57:00Z,0,19.161805555555556,1,43.2,43.2,32,32,3,Morning,Monday,Mid,Medium Basket,2,1,1,4,211,Lost,Low Value,One-Time,2,-3.695311764873583,-1.561439866349104,Dormant / Churn Risk
14301,United Kingdom,United Kingdom,Teacher,33,25-34,2,Single,Postgrad,2011-08-14T15:33:00Z,2011-08-14T15:33:00Z,0,117.88680555555555,1,640.14,640.14,606,606,13,Afternoon,Sunday,Mid,Large Basket,4,1,3,8,413,Promising,Medium Value,One-Time,4,-0.4430634905834046,1.3760680933753442,Regular Customers
14304,United Kingdom,United Kingdom,Pharmacist,48,45-54,5,Widow,Postgrad,2011-05-01T11:50:00Z,2011-05-01T11:50:00Z,0,223.04166666666663,1,383.45,383.45,139,139,17,Morning,Sunday,Mid,Medium Basket,5,1,2,8,512,Promising,Low Value,One-Time,2,-1.5762110927287658,0.9100662280932319,Dormant / Churn Risk
14305,United Kingdom,United Kingdom,Doctor,43,35-44,4,Married,Postgrad,2011-07-27T14:14:00Z,2011-09-29T15:29:00Z,64.05208333333333,71.88958333333333,3,1858.96,619.6533333333333,363,1089,96,Afternoon,Wednesday,Mid,Medium Basket,3,3,4,10,334,Needs Attention,Medium Value,Occasional,4,1.187080417210171,0.846418966918485,Regular Customers
14306,United Kingdom,United Kingdom,Doctor,33,25-34,5,Widow,Postgrad,2011-09-15T10:31:00Z,2011-10-19T13:23:00Z,34.11944444444445,51.97708333333333,2,2093.32,1046.66,537.5,1075,33,Morning,Thursday,Mid,Large Basket,3,3,5,11,335,Needs Attention,High Value,Occasional,4,1.0185252894767598,1.4652868936288432,Regular Customers
14307,United Kingdom,United Kingdom,Doctor,34,25-34,5,Widow,Postgrad,2010-12-01T11:41:00Z,2011-09-12T09:38:00Z,284.9145833333333,89.13333333333334,6,2995.72,499.28666666666663,343,2058,150,Morning,Wednesday,Mid,Medium Basket,4,5,5,14,455,Champions,High Value,Frequent,3,2.339188906753495,0.14971385995535058,Recently Active
14309,United Kingdom,United Kingdom,Unknown,37,35-44,3,Divorced,Postgrad,2010-12-16T13:05:00Z,2011-12-01T13:33:00Z,350.01944444444445,8.970138888888888,9,2352.53,261.39222222222224,181.44444444444449,1633,74,Afternoon,Thursday,Mid,Medium Basket,1,5,5,11,155,At Risk,High Value,Frequent,3,2.188902807865577,-0.888299132437354,Recently Active
14311,United Kingdom,United Kingdom,Unknown,22,18-24,3,Divorced,Undergrad,2011-04-11T10:14:00Z,2011-04-11T10:14:00Z,0,243.10833333333332,1,310.26,310.26,146,146,20,Morning,Monday,Mid,Medium Basket,5,1,2,8,512,Promising,Low Value,One-Time,2,-1.7274589070122153,0.7894586242442511,Dormant / Churn Risk
14312,United Kingdom,United Kingdom,Pharmacist,37,35-44,3,Widow,Postgrad,2011-01-06T16:35:00Z,2011-10-24T09:46:00Z,290.7159722222222,47.12777777777778,6,1611.59,268.5983333333333,168.66666666666666,1012,74,Morning,Monday,Mid,Medium Basket,3,5,4,12,354,Loyal Customers,Medium Value,Frequent,3,1.5009451232190436,-0.5895871909950411,Recently Active
14314,United Kingdom,United Kingdom,Engineer,33,25-34,3,Single,Postgrad,2011-08-25T10:39:00Z,2011-08-25T10:39:00Z,0,107.09097222222222,1,120,120,296,296,8,Morning,Thursday,Low,Large Basket,4,1,1,6,411,Promising,Low Value,One-Time,2,-2.123743919729133,-0.21690765734797351,Dormant / Churn Risk
14315,United Kingdom,United Kingdom,Artist,30,25-34,1,Single,Undergrad,2011-03-18T12:59:00Z,2011-10-26T12:06:00Z,221.96319444444444,45.03055555555556,6,2481.13,413.5216666666667,170.16666666666666,1021,64,Afternoon,Wednesday,Mid,Medium Basket,3,5,5,13,355,Loyal Customers,High Value,Frequent,3,1.6016013630857966,-0.05387768519006647,Recently Active
14317,United Kingdom,United Kingdom,Pharmacist,39,35-44,4,Widow,Postgrad,2011-10-06T10:44:00Z,2011-10-06T10:44:00Z,0,65.0875,1,508.58,508.58,255,255,24,Morning,Thursday,Mid,Medium Basket,3,1,3,7,313,Promising,Medium Value,One-Time,4,-0.5832357470507077,0.7311349642936116,Regular Customers
14320,United Kingdom,United Kingdom,Pharmacist,43,35-44,5,Widow,Postgrad,2011-01-11T09:12:00Z,2011-05-17T09:24:00Z,126.00833333333334,207.14305555555555,2,477.79,238.895,162.5,325,29,Morning,Tuesday,Mid,Medium Basket,5,3,2,10,532,Potential Loyalists,Low Value,Occasional,4,-0.7804643085414038,0.2242645459229816,Regular Customers
14321,United Kingdom,United Kingdom,Business,31,25-34,4,Single,Undergrad,2011-01-10T11:35:00Z,2011-11-29T09:47:00Z,322.925,11.127083333333331,5,1530.75,306.15,481.2,2406,111,Morning,Monday,Low,Medium Basket,1,4,4,9,144,At Risk,Medium Value,Occasional,3,2.1376729073608463,-0.4725286679140628,Recently Active
14323,United Kingdom,United Kingdom,Pharmacist,31,25-34,4,Widow,Postgrad,2011-04-15T11:44:00Z,2011-08-17T11:37:00Z,123.99513888888887,115.05069444444445,2,605.0600000000001,302.53000000000003,175,350,32,Morning,Friday,Mid,Medium Basket,4,3,3,10,433,Potential Loyalists,Medium Value,Occasional,4,-0.2821469028552741,0.14393211066263664,Regular Customers
14326,United Kingdom,United Kingdom,Pharmacist,50,45-54,3,Widow,Postgrad,2011-04-11T15:04:00Z,2011-04-11T15:04:00Z,0,242.90694444444443,1,183.85,183.85,103,103,8,Afternoon,Monday,Mid,Medium Basket,5,1,1,7,511,Promising,Low Value,One-Time,2,-2.545458760960587,0.38057101110563746,Dormant / Churn Risk
14327,United Kingdom,United Kingdom,Doctor,45,45-54,5,Widow,Postgrad,2011-06-29T13:58:00Z,2011-06-29T13:58:00Z,0,163.95277777777778,1,311.65000000000003,311.65000000000003,139,139,12,Afternoon,Wednesday,Mid,Medium Basket,4,1,2,7,412,Promising,Low Value,One-Time,2,-1.6818768029072986,0.583343914766187,Dormant / Churn Risk
14329,United Kingdom,United Kingdom,Doctor,34,25-34,3,Widow,Postgrad,2011-01-14T13:42:00Z,2011-11-22T15:50:00Z,312.0888888888889,17.875,7,5014.84,716.4057142857143,442.1428571428572,3095,218,Afternoon,Friday,Mid,Medium Basket,2,5,5,12,255,At Risk,Premium Value,Frequent,3,3.269358076950451,0.19352881940071864,Recently Active
14331,United Kingdom,United Kingdom,Pharmacist,45,45-54,3,Widow,Postgrad,2011-07-27T15:14:00Z,2011-08-07T13:17:00Z,10.91875,124.98125,2,462.66,231.33,126,252,27,Afternoon,Wednesday,Mid,Medium Basket,4,3,2,9,432,Potential Loyalists,Low Value,Occasional,4,-1.0083781064766972,0.19369898803516933,Regular Customers
14332,United Kingdom,United Kingdom,Pharmacist,30,25-34,4,Married,Postgrad,2011-07-15T10:33:00Z,2011-11-17T11:54:00Z,125.05625,23.038888888888888,3,866.3100000000001,288.77000000000004,160.33333333333334,481,22,Afternoon,Tuesday,Mid,Large Basket,2,3,3,8,233,At Risk,Medium Value,Occasional,4,0.11872709562905497,-0.12578675418713964,Regular Customers
14333,United Kingdom,United Kingdom,Pharmacist,34,25-34,3,Married,Postgrad,2011-10-03T10:38:00Z,2011-10-03T10:38:00Z,0,68.09166666666667,1,415.2,415.2,58,58,15,Morning,Monday,High,Small Basket,3,1,2,6,312,Promising,Low Value,One-Time,2,-1.410603748820065,0.39853348930815463,Dormant / Churn Risk
14334,United Kingdom,United Kingdom,Pharmacist,34,25-34,4,Married,Postgrad,2010-12-16T17:37:00Z,2011-11-23T10:01:00Z,341.68333333333334,17.117361111111112,8,2552.21,319.02625,216.375,1731,98,Morning,Wednesday,Mid,Medium Basket,2,5,5,12,255,At Risk,High Value,Frequent,3,2.3311007187330293,-0.6593773253354802,Recently Active
14335,Germany,Germany,Doctor,49,45-54,5,Widow,Postgrad,2011-09-04T13:07:00Z,2011-11-23T13:41:00Z,80.02361111111111,16.964583333333334,2,468.26,234.13,189.5,379,55,Afternoon,Sunday,Mid,Small Basket,2,3,2,7,232,Needs Attention,Low Value,Occasional,4,-0.11549809513293774,-0.2988843025418934,Regular Customers
14336,United Kingdom,United Kingdom,Unknown,44,35-44,1,Married,Undergrad,2011-03-08T16:48:00Z,2011-11-23T11:40:00Z,259.7861111111111,17.04861111111111,4,1614.91,403.7275,439.75,1759,77,Afternoon,Wednesday,Mid,Medium Basket,2,4,4,10,244,At Risk,Medium Value,Occasional,3,1.8008477068130668,-0.07093560918782266,Recently Active
14338,United Kingdom,United Kingdom,Doctor,31,25-34,3,Married,Postgrad,2011-05-27T13:30:00Z,2011-07-01T14:08:00Z,35.02638888888889,161.94583333333333,2,588.22,294.11,167.5,335,30,Afternoon,Friday,Mid,Medium Basket,4,3,3,10,433,Potential Loyalists,Medium Value,Occasional,4,-0.7255915959581547,0.48248422373626154,Regular Customers
14339,United Kingdom,United Kingdom,Pharmacist,54,45-54,5,Married,Postgrad,2011-04-11T11:06:00Z,2011-04-11T11:06:00Z,0,243.07222222222225,1,309.52,309.52,168,168,14,Morning,Monday,Mid,Medium Basket,5,1,2,8,512,Promising,Low Value,One-Time,2,-1.7974538011331094,0.8390398939430648,Dormant / Churn Risk
14340,United Kingdom,United Kingdom,Doctor,51,45-54,5,Married,Postgrad,2011-05-05T09:44:00Z,2011-05-05T09:44:00Z,0,219.12916666666663,1,134.7,134.7,58,58,6,Morning,Thursday,Mid,Medium Basket,5,1,1,7,511,Promising,Low Value,One-Time,2,-2.999344901381873,0.0040104710103395225,Dormant / Churn Risk
14341,United Kingdom,United Kingdom,Pharmacist,46,45-54,4,Married,Postgrad,2011-01-25T13:55:00Z,2011-10-25T15:48:00Z,273.0784722222222,45.87638888888889,8,2182.28,272.785,175.375,1403,109,Afternoon,Tuesday,Mid,Medium Basket,3,5,5,13,355,Loyal Customers,High Value,Frequent,3,1.8970780724563083,-0.57821700514131,Recently Active
14342,United Kingdom,United Kingdom,Pharmacist,53,45-54,4,Widow,Postgrad,2011-05-13T13:50:00Z,2011-11-18T13:21:00Z,188.97986111111112,21.978472222222223,4,668.56,167.14,86.75,347,18,Afternoon,Friday,Mid,Medium Basket,2,4,3,9,243,At Risk,Medium Value,Occasional,4,-0.15526669657778794,-0.7899673450300613,Regular Customers
